Cation_SMILES,Anion_SMILES,IL_SMILES,Pressure(bar),Temperature(K),LOG10(VISCOSITY)(mPa.s),Molar mass(g/mol)
CCCCC[n+]1ccn(c1)C,C([O-])(O)=O,CCCCC[n+]1ccn(c1)C.C([O-])(O)=O,1,343,1.17,214.265
CCCCC[n+]1ccn(c1)C,F[B-](F)(F)F,CCCCC[n+]1ccn(c1)C.F[B-](F)(F)F,1,297,2.2,240.053
CCCCC[n+]1ccn(c1)C,F[P-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,1,293,3,898.295
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,293,2.73,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,298,2.58,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,303,2.44,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,308,2.32,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,313,2.2,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,318,2.09,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,323,1.99,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,328,1.89,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,333,1.8,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,338,1.72,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,343,1.64,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,348,1.56,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,353,1.49,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,358,1.42,298.211
CCCCC[n+]1ccn(c1)C,F[P-](F)(F)(F)(F)F,CCCCC[n+]1ccn(c1)C.F[P-](F)(F)(F)(F)F,1,363,1.36,298.211
CCCCC[n+]1ccn(c1)C,FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC[n+]1ccn(c1)C.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,1,297,2.12,533.41
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,278,2.26,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,283,2.13,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,288,2.01,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,293,1.9,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.8,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,303,1.7,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,308,1.61,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,313,1.53,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,318,1.45,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,323,1.38,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,328,1.31,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,333,1.25,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,338,1.19,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,343,1.13,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,348,1.08,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,353,1.03,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,358,0.98,433.396
CCCCC[n+]1ccn(c1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,363,0.94,433.396
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,288,2.52,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,293,2.41,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,298,2.31,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,303,2.21,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,308,2.11,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,313,2.01,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,318,1.92,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,323,1.84,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,328,1.75,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,333,1.67,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,338,1.59,250.235
CCCCC[n+]1ccn(c1)C,P(=O)(O)(O)[O-],CCCCC[n+]1ccn(c1)C.P(=O)(O)(O)[O-],1,343,1.5,250.235
CCCCC[n+]1ccn(c1C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[n+]1ccn(c1C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,2.1,447.423
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,288,2.89,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,293,2.78,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,298,2.67,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,303,2.55,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,308,2.45,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,313,2.35,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,318,2.25,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,323,2.15,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,328,2.05,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,333,1.95,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,338,1.87,264.347
CCCCC[n+]1ccn(c1C)C,S(=O)(=O)(O)[O-],CCCCC[n+]1ccn(c1C)C.S(=O)(=O)(O)[O-],1,343,1.76,264.347
CCCCC[NH3+],C(=O)[O-],CCCCC[NH3+].C(=O)[O-],1,298,1.89,133.191
CCCCC[P+](CC)(CC)CC,C(#N)[N-]C#N,CCCCC[P+](CC)(CC)CC.C(#N)[N-]C#N,1,298,1.86,255.346
CCCCC[P+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[P+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,303,1.83,469.45
CCCCC[P+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[P+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.94,469.45
CCCCC[P+](CC)(CC)CC,FS(=O)(=O)[N-]S(F)(=O)=O,CCCCC[P+](CC)(CC)CC.FS(=O)(=O)[N-]S(F)(=O)=O,1,298,1.85,369.436
CCCCC[P+](CCCCC)(CCCCC)CCCCC,CC(C)CC(N)C([O-])=O,CCCCC[P+](CCCCC)(CCCCC)CCCCC.CC(C)CC(N)C([O-])=O,1,298,3.15,445.713
CCCCC[S@+](CC)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[S@+](CC)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.76,427.454
CCCCC[S+](C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[S+](C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.89,413.427
CCCCC[S+](CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[S+](CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.63,441.481
CCCCC[S+]1CCCC1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[S+]1CCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.73,439.465
CCCCC[S+]1CCCCC1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCC[S+]1CCCCC1.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,1.75,453.492
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,323,1.85,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,328,1.75,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,333,1.65,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,338,1.58,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,343,1.51,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,348,1.43,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,353,1.36,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,358,1.3,466.425
CCCCc1[nH+]ccc2c1cccc2,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCc1[nH+]ccc2c1cccc2.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,363,1.21,466.425
CCCCCC[N+](=C(NC)NC)CCCCCC,C(#N)[N-]C#N,CCCCCC[N+](=C(NC)NC)CCCCCC.C(#N)[N-]C#N,1,293,2.43,322.501
CCCCCC[N+](=C(NC)NC)CCCCCC,FC(C(=O)[O-])(F)F,CCCCCC[N+](=C(NC)NC)CCCCCC.FC(C(=O)[O-])(F)F,1,293,2.29,369.472
CCCCCC[N+](=C(NC)NC)CCCCCC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](=C(NC)NC)CCCCCC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,293,2.47,536.605
CCCCCC[N+](=C(NC)NC)CCCCCC,FC(S(=O)(=O)[O-])(F)F,CCCCCC[N+](=C(NC)NC)CCCCCC.FC(S(=O)(=O)[O-])(F)F,1,293,2.25,405.527
CCCCCC[N+](=C(NC)NC)CCCCCC,O=C1[N-]S(=O)(=O)C2=CC=CC=C12,CCCCCC[N+](=C(NC)NC)CCCCCC.O=C1[N-]S(=O)(=O)C2=CC=CC=C12,1,293,3.07,438.638
CCCCCC[N+](=C(NC)NC)CCCCCC,S(=O)(=O)([O-])C1=CC=C(C)C=C1,CCCCCC[N+](=C(NC)NC)CCCCCC.S(=O)(=O)([O-])C1=CC=C(C)C=C1,1,293,2.6,427.655
CCCCCC[N+](C(C)C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C(C)C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,2.17,452.483
CCCCCC[N+](C(C)C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C(C)C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,303,2.1,452.483
CCCCCC[N+](C)(C)C,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCCC[N+](C)(C)C.C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],1,293.15,2.19,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,283,2.62,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,288,2.47,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,293,2.33,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,2.2,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,303,2.08,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,308,1.97,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,313,1.87,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,318,1.78,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,323,1.69,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,328,1.61,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,333,1.53,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,338,1.45,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,343,1.39,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,348,1.32,424.429
CCCCCC[N+](C)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](C)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,353,1.26,424.429
CCCCCC[N+](C)(C)CCOCCCC,NCCCC[C@@H](C(=O)[O-])N,CCCCCC[N+](C)(C)CCOCCCC.NCCCC[C@@H](C(=O)[O-])N,1,313,3.4,375.598
CCCCCC[N+](C)(C)CCOCCCC,NCCCC[C@@H](C(=O)[O-])N,CCCCCC[N+](C)(C)CCOCCCC.NCCCC[C@@H](C(=O)[O-])N,1,333,2.77,375.598
CCCCCC[N+](C)(C)CCOCCCC,NCCCC[C@@H](C(=O)[O-])N,CCCCCC[N+](C)(C)CCOCCCC.NCCCC[C@@H](C(=O)[O-])N,1,353,2.26,375.598
CCCCCC[N+](CC(=O)OCC)(C)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC(=O)OCC)(C)C.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,308,2.12,496.492
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,298,2.27,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,303,2.14,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,308,2.02,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,313,1.91,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,318,1.82,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,323,1.72,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,328,1.63,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,333,1.55,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,338,1.46,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,343,1.39,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,348,1.32,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,353,1.26,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,358,1.2,466.51
CCCCCC[N+](CC)(CC)CC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCCCC[N+](CC)(CC)CC.FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,1,363,1.14,466.51
