Cation_SMILES,Anion_SMILES,IL_SMILES,MP(K),LOG10(MP)(K),Molar mass(g/mol)
CCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,368.15,2.566,346.255
CCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,375.15,2.574,360.282
CCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,334.15,2.524,374.309
CCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,335.15,2.525,388.336
CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,312.15,2.494,402.363
CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1,F[P-](F)(F)(F)(F)F,CCCCCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[P-](F)(F)(F)(F)F,316.15,2.5,416.39
CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,277.15,2.443,634.834
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,[Br-],CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],475.15,2.677,427.366
CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,2.56,627.609
CCCC[n+]1cn(C)c(I)c1I,[I-],CCCC[n+]1cn(C)c(I)c1I.[I-],503.15,2.702,517.918
CCCC[n+]1cn(C)c(I)c1I,N#C[N-]C#N,CCCC[n+]1cn(C)c(I)c1I.N#C[N-]C#N,403.15,2.605,457.057
CCCC[n+]1cn(C)c(I)c1I,O=S(=O)([O-])c1ccccc1I,CCCC[n+]1cn(C)c(I)c1I.O=S(=O)([O-])c1ccccc1I,447.15,2.65,674.08
CC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],313.15,2.496,355.906
CCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],333.15,2.523,369.933
CCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],337.15,2.528,383.96
CCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],313.15,2.496,397.987
CCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],293.15,2.467,426.041
CCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],292.15,2.466,468.122
CCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],246.15,2.391,482.149
CCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],310.15,2.492,496.176
CCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],333.15,2.523,524.23
CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],319.15,2.504,552.284
CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1,Cc1cc(Cl)ccc1OCCCC(=O)[O-],CCCCCCCCCCCCCCCCCC[N+]1(C)CCCCC1.Cc1cc(Cl)ccc1OCCCC(=O)[O-],319.15,2.504,580.338
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F,CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,418.15,2.621,443.318
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],278.15,2.444,609.071
CC[n+]1ccccc1-c1ccccc1,[I-],CC[n+]1ccccc1-c1ccccc1.[I-],343.15,2.535,311.166
C1CCC2=NCCC[NH+]2CC1,O=[N+]([O-])c1c[n-]cn1,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1c[n-]cn1,323.15,2.509,265.317
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCS(=O)(=O)[O-],CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCS(=O)(=O)[O-],267.15,2.427,552.963
C1CCC2=NCCC[NH+]2CC1,O=[N+]([O-])c1ncc[n-]1,C1CCC2=NCCC[NH+]2CC1.O=[N+]([O-])c1ncc[n-]1,373.15,2.572,265.317
CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,F[P-](F)(F)(F)(F)F,CC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.F[P-](F)(F)(F)(F)F,498.15,2.697,429.291
CCN(CC)CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,189.15,2.277,462.438
C[n+]1ccccc1-c1ccccc1,[I-],C[n+]1ccccc1-c1ccccc1.[I-],423.15,2.626,297.139
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-],CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],268.15,2.428,623.098
CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,C[Si](C)(C)CCCS(=O)(=O)[O-],CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCCS(=O)(=O)[O-],275.15,2.44,566.99
CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F,[I-],CCC1([n+]2ccccc2)C=CC=CC1c1ccc(F)cc1F.[I-],403.15,2.605,425.26
C[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F,C[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,443.15,2.647,315.197
CC[n+]1ccccc1-c1ccccc1,F[P-](F)(F)(F)(F)F,CC[n+]1ccccc1-c1ccccc1.F[P-](F)(F)(F)(F)F,403.15,2.605,329.224
C[n+]1ccccc1-c1ccc(F)cc1F,[I-],C[n+]1ccccc1-c1ccc(F)cc1F.[I-],468.15,2.67,333.119
CC[P+](CC)(CC)COC,N#C[N-]C#N,CC[P+](CC)(CC)COC.N#C[N-]C#N,262.15,2.419,229.264
CCOCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,CCOCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,267.15,2.427,345.083
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],279.15,2.446,545.874
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,279.15,2.446,410.402
CCCCc1ccc([N+]#N)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCc1ccc([N+]#N)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,280.35,2.448,441.375
CC[N+](C)(C)CCOC,F[B-](F)(F)F,CC[N+](C)(C)CCOC.F[B-](F)(F)F,280.95,2.449,219.031
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,CC[N+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,281.65,2.45,360.395
CC[N+]1=C(OC)CCC1,O=S(=O)(F)[N-]S(=O)(=O)F,CC[N+]1=C(OC)CCC1.O=S(=O)(F)[N-]S(=O)(=O)F,282.15,2.45,308.328
CC[N+](C)(C)COC,F[B-](F)(F)C(F)(F)C(F)(F)F,CC[N+](C)(C)COC.F[B-](F)(F)C(F)(F)C(F)(F)F,284.15,2.454,305.018
CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,285.79,2.456,284.184
CCCCCC[n+]1ccsc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,289.15,2.461,450.448
CCCC[N+](CCCC)(CCCC)CCCC,CCC(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC.CCC(=O)[O-],290.15,2.463,315.542
CCCCCCCCCCCC[n+]1cc[nH]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,290.89,2.464,517.558
CCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,294.55,2.469,324.215
CC[n+]1ccc(C#N)cc1,CCOS(=O)(=O)[O-],CC[n+]1ccc(C#N)cc1.CCOS(=O)(=O)[O-],298.15,2.474,258.299
CCCC[n+]1cccc(C#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,2.474,441.375
CCCC[P+](CCCC)(CCCC)CCCC,N=C(N)NCCCC(N)C(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC.N=C(N)NCCCC(N)C(=O)[O-],303.85,2.483,432.634
CCCCCCCCCCCCCC[N+](C)(C)CC,c1cn[n-]c1,CCCCCCCCCCCCCC[N+](C)(C)CC.c1cn[n-]c1,304.15,2.483,337.596
CC(C)N(CC[n+]1ccn(C)c1)C(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)N(CC[n+]1ccn(C)c1)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,306.15,2.486,490.492
CC[n+]1cc[nH]c1C,O=S(=O)([O-])OC(C(F)(F)F)C(F)(F)F,CC[n+]1cc[nH]c1C.O=S(=O)([O-])OC(C(F)(F)F)C(F)(F)F,306.15,2.486,358.26
CCCCCCCC[n+]1ccc2ccccc2c1,O=S(=O)(F)[N-]S(=O)(=O)F,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)(F)[N-]S(=O)(=O)F,306.99,2.487,422.519
C[N+](C)(C)CCO,CC(C)C(=O)[O-],C[N+](C)(C)CCO.CC(C)C(=O)[O-],308.15,2.489,191.271
CCCCCCCCCCCC[n+]1ccn(CCCC)c1C,[Br-],CCCCCCCCCCCC[n+]1ccn(CCCC)c1C.[Br-],308.45,2.489,387.45
C[N+](C)(C)C,O=S(=O)([O-])CCCN1CCOCC1,C[N+](C)(C)C.O=S(=O)([O-])CCCN1CCOCC1,309.55,2.491,282.406
CCCCCCCCCCCCCCCC[N+](C)(C)C,c1nnc[n-]1,CCCCCCCCCCCCCCCC[N+](C)(C)C.c1nnc[n-]1,309.75,2.491,352.611
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1ccccn1,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])c1ccccn1,310.65,2.492,364.574
CCCCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,311.15,2.493,366.296
CC[NH+]1C=NC([N+](=O)[O-])=C1,O=[N+]([O-])[O-],CC[NH+]1C=NC([N+](=O)[O-])=C1.O=[N+]([O-])[O-],313.15,2.496,204.142
CC[N+](CC)=C(C)OC,O=S(=O)([O-])C(F)(F)F,CC[N+](CC)=C(C)OC.O=S(=O)([O-])C(F)(F)F,314.15,2.497,279.28
CCC[N+](C)(C)C,O=S(=O)(F)[N-]S(=O)(=O)F,CCC[N+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,315.15,2.499,282.334
CCC[n+]1ccn(-c2ccc(C)cc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[n+]1ccn(-c2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,315.15,2.499,481.44
CCCC[n+]1ccc(C)cc1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,316.15,2.5,295.207
CCCCCCCCCCn1c[n+](CCF)cn1,O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCn1c[n+](CCF)cn1.O=S(=O)([O-])C(F)(F)F,319.15,2.504,405.458
C[N+]1(CCCCCC#N)CCCC1,[Br-],C[N+]1(CCCCCC#N)CCCC1.[Br-],319.15,2.504,261.207
C[N+](C)(C)CCO,O=C([O-])c1ccccc1,C[N+](C)(C)CCO.O=C([O-])c1ccccc1,320.15,2.505,225.288
CCC[N+](CCC)(CCC)CCOCC,F[B-](F)(F)F,CCC[N+](CCC)(CCC)CCOCC.F[B-](F)(F)F,323.45,2.51,303.193
CC[N+](C)(C)CCCC(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(C)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324.15,2.511,464.372
C=CCn1cc[n+](C)c1,[Cl-],C=CCn1cc[n+](C)c1.[Cl-],325.15,2.512,158.632
CC[NH+](CC)CCOC(=O)c1ccc(N)cc1,CC(=O)[O-],CC[NH+](CC)CCOC(=O)c1ccc(N)cc1.CC(=O)[O-],325.15,2.512,296.367
CCCCCCCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1,[I-],CCCCCCCCCCCCCCCC[n+]1ccn(-c2ccccc2C)c1.[I-],325.15,2.512,510.548
CCCCCCCC[n+]1ccn(Cc2cc(Cn3ccnc3)cc(Cn3cc[n+](CCCCCCCC)c3)c2)c1,[Br-],CCCCCCCC[n+]1ccn(Cc2cc(Cn3ccnc3)cc(Cn3cc[n+](CCCCCCCC)c3)c2)c1.[Br-],326.25,2.514,624.736
CCCCCCCCCCCCCC[N+](C)(C)CC,c1c[n-]cn1,CCCCCCCCCCCCCC[N+](C)(C)CC.c1c[n-]cn1,327.15,2.515,337.596
CCCC[N+]1(C)CCCCCC1,O=S(=O)([O-])C(F)(F)F,CCCC[N+]1(C)CCCCCC1.O=S(=O)([O-])C(F)(F)F,328.15,2.516,319.389
CCCCCC[n+]1ccc(-c2ccncc2)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,329.15,2.517,521.505
C[N+]1(C)CCCC1,O=[N+]([O-])c1c[n-]nn1,C[N+]1(C)CCCC1.O=[N+]([O-])c1c[n-]nn1,330.15,2.519,213.241
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,Cc1ccc(S(=O)(=O)[O-])cc1,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.Cc1ccc(S(=O)(=O)[O-])cc1,330.65,2.519,638.1
CCn1c[n+](C)c(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1c[n+](C)c(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,331.15,2.52,419.369
CC(C)[n+]1cc(P(=O)(c2ccccc2)c2ccccc2)n(C)c1,F[B-](F)(F)F,CC(C)[n+]1cc(P(=O)(c2ccccc2)c2ccccc2)n(C)c1.F[B-](F)(F)F,332.15,2.521,412.176
CCCC[N+]1(CCCC#N)CCCC1,[I-],CCCC[N+]1(CCCC#N)CCCC1.[I-],333.15,2.523,322.234
c1ccc(C[n+]2ccccc2)cc1,O=S(=O)([O-])C(F)(F)F,c1ccc(C[n+]2ccccc2)cc1.O=S(=O)([O-])C(F)(F)F,334.15,2.524,319.304
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,N#C[N-]C#N,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.N#C[N-]C#N,334.15,2.524,380.577
CCCCCCCCCCCCCCCC[n+]1ccccc1,CC(=O)Oc1ccccc1C(=O)[O-],CCCCCCCCCCCCCCCC[n+]1ccccc1.CC(=O)Oc1ccccc1C(=O)[O-],334.46,2.524,483.693
CCCCCCCCCCCCn1cc[n+](Cc2ccccc2)c1C,[Cl-],CCCCCCCCCCCCn1cc[n+](Cc2ccccc2)c1C.[Cl-],335.15,2.525,377.016
CCCC[P+](CCCC)(CCCC)CCCC,N#C[N-]C#N,CCCC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,335.15,2.525,325.481
CCC[n+]1ccn(-c2ccc(C)cc2C)c1,[Br-],CCC[n+]1ccn(-c2ccc(C)cc2C)c1.[Br-],335.15,2.525,295.224
CC[N+](CCO)(CCO)CCO,[Br-],CC[N+](CCO)(CCO)CCO.[Br-],335.95,2.526,258.156
CCCCC[N+]1=C(CC)OCC1C(C)C,F[P-](F)(F)(F)(F)F,CCCCC[N+]1=C(CC)OCC1C(C)C.F[P-](F)(F)(F)(F)F,336.15,2.527,357.319
C#CC[n+]1ccn(C)c1,O=[N+]([O-])[O-],C#CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],336.15,2.527,183.167
CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C,N#C[N-]C#N,CCCCCCCCCCCCCCCCOC(=O)C[N+](C)(C)C.N#C[N-]C#N,336.15,2.527,408.631
CCCCCCCCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,338.25,2.529,424.454
CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,338.85,2.53,515.733
CCCCCCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,339.05,2.53,671.855
CCCC[N+](CCCC)(CCCC)CCCC,CCCCc1ccc([B-](F)(F)F)cc1,CCCC[N+](CCCC)(CCCC)CCCC.CCCCc1ccc([B-](F)(F)F)cc1,339.15,2.53,443.491
C[n+]1ccn(CC#N)c1,N#C[N-]C#N,C[n+]1ccn(CC#N)c1.N#C[N-]C#N,340.15,2.532,188.194
OC(COC1CCCCC1)C[n+]1ccccc1,[Cl-],OC(COC1CCCCC1)C[n+]1ccccc1.[Cl-],341.08,2.533,271.788
CCCCCCCCCCCC[n+]1ccn(C)c1,COc1ccccc1C=CC(=O)[O-],CCCCCCCCCCCC[n+]1ccn(C)c1.COc1ccccc1C=CC(=O)[O-],341.15,2.533,428.617
CC(C)(C)OC(=O)NCCn1cc[n+](C(c2ccccc2)(c2ccccc2)c2ccccc2)c1,[Cl-],CC(C)(C)OC(=O)NCCn1cc[n+](C(c2ccccc2)(c2ccccc2)c2ccccc2)c1.[Cl-],341.15,2.533,490.047
CCCCn1c[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cn1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1c[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,342.15,2.534,652.402
CCCCCCCCCCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,345.15,2.538,618.791
CCCC[n+]1ccn(C)c1,O=P([O-])(O)O,CCCC[n+]1ccn(C)c1.O=P([O-])(O)O,346.15,2.539,236.208
CCCCCCCCCCCCCCCCCC[n+]1ccccc1,[Br-],CCCCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],347.15,2.541,412.5
CCCCCC[N+]1(C)CCCC1,[Br-],CCCCCC[N+]1(C)CCCC1.[Br-],347.15,2.541,250.224
CCCC[n+]1ccn(-c2ccc(CC)cc2)c1,[I-],CCCC[n+]1ccn(-c2ccc(CC)cc2)c1.[I-],348.75,2.543,356.251
CCCC[N+](CCCC)(CCCC)CCCC,COc1cccc([B-](F)(F)F)c1,CCCC[N+](CCCC)(CCCC)CCCC.COc1cccc([B-](F)(F)F)c1,348.85,2.543,417.409
Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C,CS(=O)(=O)[O-],Cc1cc(C)[n+](-c2ccc(Br)cc2)n1C.CS(=O)(=O)[O-],349.45,2.543,361.261
CCC[N+](C)(C)C,F[B-](F)(F)c1ccccc1,CCC[N+](C)(C)C.F[B-](F)(F)c1ccccc1,349.99,2.544,247.113
CCCCCCCCCCCCCCOc1cc[n+](CCCCCCCCCCCCCC)cc1,[Br-],CCCCCCCCCCCCCCOc1cc[n+](CCCCCCCCCCCCCC)cc1.[Br-],350.05,2.544,568.769
CCCCCCCCCCCCCC[n+]1ccc(C)cc1,[Br-],CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],350.15,2.544,370.419
Cn1cc[n+](CCO[N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,Cn1cc[n+](CCO[N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,354.15,2.549,400.26
CCCC[N+](CCCC)(CCCC)CC(=O)OCC,[Br-],CCCC[N+](CCCC)(CCCC)CC(=O)OCC.[Br-],356.15,2.552,352.357
CO[N+]1(C)CCOCC1,[O-][I+3]([O-])([O-])[O-],CO[N+]1(C)CCOCC1.[O-][I+3]([O-])([O-])[O-],356.65,2.552,323.083
CC[N+](C)(CC)CCOC,[Br-],CC[N+](C)(CC)CCOC.[Br-],358.15,2.554,226.158
C=Cn1c[n+](CC)cn1,[Br-],C=Cn1c[n+](CC)cn1.[Br-],358.15,2.554,204.071
CCn1c[n+](CC)cn1,[I-],CCn1c[n+](CC)cn1.[I-],358.15,2.554,253.087
CCCCCCCCCCCCCCCCn1cc[n+](CCCS(=O)(=O)O)c1,CS(=O)(=O)[O-],CCCCCCCCCCCCCCCCn1cc[n+](CCCS(=O)(=O)O)c1.CS(=O)(=O)[O-],358.15,2.554,510.763
CCCCCCCCCC[n+]1cccc2ccccc21,[Br-],CCCCCCCCCC[n+]1cccc2ccccc21.[Br-],359.75,2.556,350.344
CCCCCCCC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F,CCCCCCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,361.45,2.558,359.379
C[N+](C)(C)CCN=[N+]=[N-],[I-],C[N+](C)(C)CCN=[N+]=[N-].[I-],362.15,2.559,256.091
C[N+]1(C)CCOCC1,[Cl-],C[N+]1(C)CCOCC1.[Cl-],363.15,2.56,151.637
CCCCCCn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,[I-],CCCCCCn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.[I-],363.15,2.56,726.253
CCCCCCCCCCCC[n+]1csc2ccccc21,[I-],CCCCCCCCCCCC[n+]1csc2ccccc21.[I-],363.65,2.561,431.427
CCCC[N+](CCCC)(CCCC)CCCC,FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CCCC[N+](CCCC)(CCCC)CCCC.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,365.15,2.562,1105.683
CCn1cc([N+](=O)[O-])[n+](C)c1,O=S(=O)([O-])C(F)(F)F,CCn1cc([N+](=O)[O-])[n+](C)c1.O=S(=O)([O-])C(F)(F)F,365.15,2.562,305.234
CCCCCC[n+]1c(C)cc(C)n1C,CS(=O)(=O)[O-],CCCCCC[n+]1c(C)cc(C)n1C.CS(=O)(=O)[O-],365.15,2.562,290.429
CC[N+](C)(CC)CC,N#C[B-](F)(C#N)C#N,CC[N+](C)(CC)CC.N#C[B-](F)(C#N)C#N,366.15,2.564,224.092
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C(=O)[O-],366.15,2.564,347.456
[NH3+]C(=O)c1cccnc1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,[NH3+]C(=O)c1cccnc1.CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,366.95,2.565,328.412
Cn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,[I-],Cn1cc[n+](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.[I-],367.15,2.565,556.104
